GeneName,Low_Cys_Day12_E12,Low_Cys_Day14_E12,High_Cys_Day0_E13,High_Cys_Day3_E13,High_Cys_Day6_E13,High_Cys_Day8_E13,Low_Cys_Day10_E11,Low_Cys_Day12_E11,Low_Cys_Day14_E11,Low_Cys_Day0_E12,Low_Cys_Day3_E12,Low_Cys_Day6_E12,Low_Cys_Day8_E12,Low_Cys_Day3_E9,Low_Cys_Day6_E9,Low_Cys_Day8_E9,Low_Cys_Day10_E9,Low_Cys_Day12_E9,Low_Cys_Day14_E9,Low_Cys_Day0_E11,Low_Cys_Day3_E11,Low_Cys_Day6_E11,Control_Day12_D4,Control_Day14_D4,High_Cys_Day6_E16,High_Cys_Day8_E16,High_Cys_Day10_E16,High_Cys_Day12_E16,High_Cys_Day14_E16,High_Cys_Day3_E14,High_Cys_Day3_E16,High_Cys_Day0_E16,High_Cys_Day14_E14,High_Cys_Day12_E14,High_Cys_Day10_E14,High_Cys_Day6_E14,High_Cys_Day8_E14,High_Cys_Day0_E14,High_Cys_Day14_E13,High_Cys_Day12_E13,High_Cys_Day10_E13,Low_Cys_Day10_E12,Low_Cys_Day8_E11,Low_Cys_Day0_E9,Control_Day10_D4,Control_Day8_D4,Control_Day6_D4,Control_Day3_D4,Control_Day0_D4,Control_Day14_D2,Control_Day12_D2,Control_Day10_D2,Control_Day8_D2,Control_Day6_D2,Control_Day3_D2,Control_Day0_D2,Control_Day14_D1,Control_Day12_D1,Control_Day10_D1,Control_Day8_D1,Control_Day6_D1,Control_Day3_D1,Control_Day0_D1
Mmaa,0.175901814,-0.091630475,-0.426522157,0.057850069,0.170117888,0.096879366,0.111790825,-0.216875416,-0.066152335,-0.483628329,0.070389328,-0.347923303,0.180572246,-0.426887217,-0.322976946,0.207324973,0.064488726,-0.081529885,0.361991265,-0.489626816,-0.180403519,-0.253882707,0.527707526,0.444099965,-0.040493184,0.162594505,-0.118644496,0.288882533,0.205571252,-0.310719204,0.798613437,-0.061015775,0.353066607,0.166192283,-0.216871194,-0.250696071,0.156163716,-0.326628525,0.092118202,-0.039416636,0.188138999,-0.026624886,-0.074638801,-0.378283727,0.195324178,-0.057715498,-0.026319699,-0.242200902,-0.305533657,0.357496415,0.2255597,-0.018894312,0.075438135,-0.045706939,-0.442943496,-0.479440532,0.052196211,0.066803371,-0.118721115,0.002095418,0.141021537,-0.192216661,-0.248559083
Abce1,-0.101497578,-0.137388145,0.280982662,0.287597276,0.063338446,-0.052567863,0.03401134,-0.070145166,-0.183162198,0.279256162,0.220663586,0.112980461,0.092561473,0.175905226,0.145205787,0.129551629,0.099218204,0.027299025,-0.245356863,0.244834988,0.195312831,0.152576644,-0.270254281,-0.31400731,0.051558078,-0.069763375,-0.082312654,-0.331883127,-0.43435951,0.249819622,0.553109971,0.227704514,-0.44465081,-0.271292968,-0.126188144,0.012159618,-0.059481567,0.28701372,-0.13229626,-0.230433046,-0.098281496,0.024892337,0.182509659,0.214480141,-0.238811319,-0.113125244,-0.020198901,0.171015312,0.299224904,-0.260061562,-0.167749331,-0.154591596,-0.064194495,0.013929605,0.295042088,0.338627554,-0.19204181,-0.190940245,-0.164196381,-0.109662808,-0.000206963,0.328627917,0.325652815
Smarca5,-0.051038353,-0.103613505,0.784879098,0.258038515,0.036466533,-0.215884786,-0.064390587,-0.190553363,-0.245104624,0.785996182,0.576060262,0.07201151,-0.075313179,0.503325072,-0.00109669,0.030647724,-0.066600502,-0.123016198,-0.052682048,0.669741021,0.589774601,0.084498135,-0.317310352,-0.465971854,0.041427172,-0.196705249,-0.393508335,-0.945033541,-0.762600592,0.611106036,0.30886177,0.70105104,-0.636451834,-0.397327858,-0.449969635,0.041471511,-0.130789155,0.77030073,-0.50428216,-0.491350374,-0.453546648,-0.126194025,-0.059236233,0.698483285,-0.398006118,-0.268814197,-0.060371167,0.581539735,0.757951629,-0.405256478,-0.418186439,-0.452387441,-0.231475242,0.058409638,0.587811777,0.82599337,-0.434265751,-0.410514941,-0.385103854,-0.160344916,0.075497108,0.556300104,0.801095315
Ndufb7,0.055865539,0.122741686,-0.356577002,0.027132174,-0.173853579,-0.004465564,0.132203453,0.303058627,0.257357717,-0.337523012,-0.281455388,-0.169133004,-0.027122416,-0.255309736,-0.064248017,0.038123132,0.196991666,0.022759565,0.465317932,-0.351650923,-0.248889378,-0.077951413,0.186301227,0.332713774,-0.044460058,-0.012841453,0.085396473,0.266480441,0.254728957,-0.036157146,0.089335288,-0.300278291,0.263264336,0.291772754,0.023831444,-0.12264939,-0.122991558,-0.371491196,0.281193903,0.118804755,0.046661439,0.02651082,0.08935952,-0.259202544,0.034104692,-0.038536436,-0.148115854,-0.284813097,-0.214838472,0.252497687,-0.016619968,0.025155148,-0.099718988,-0.05598461,-0.052779713,-0.242078216,0.247494076,0.107782826,0.013135402,-0.078342502,-0.080206892,-0.16649706,-0.08269942
Tecr,0.347271605,0.414942478,-0.317420902,-0.30922752,-0.017017955,-0.026977415,0.086043728,0.284291751,0.340561084,-0.393988698,-0.257883661,-0.147020494,-0.033270787,-0.270250547,-0.089134526,0.058031036,0.077919545,0.237367979,0.465923475,-0.472639566,-0.323468753,-0.106749923,0.154342386,0.074102339,-0.048949834,-0.058999368,-0.046098506,-0.247403873,0.048100195,-0.252914309,-0.470188737,-0.347412164,-0.323446738,0.055807122,0.077564082,0.01795906,0.050919321,-0.439520994,0.153435253,0.095329479,-0.040689172,0.105447513,-0.094128924,-0.501119357,0.065851266,0.034539745,-0.007728838,-0.251259982,-0.395163237,0.150474694,0.0749457,0.007504217,0.066837138,0.025923414,-0.288561452,-0.396358088,0.113881533,0.104157712,0.069400728,-0.018382257,-0.018957306,-0.33247216,-0.413015744
Dnajb1,0.098442188,0.075814152,0.226218879,-0.077537403,0.070516192,-0.010504789,0.074382196,0.075306922,-0.018883939,0.198288554,-0.170808308,0.144963523,0.14961621,-0.039344305,0.101155991,0.058027124,0.178829616,0.173193436,0.014744328,0.181281504,0.052517522,0.036981265,-0.178442413,-0.234569928,-0.003167279,-0.002984222,0.037389271,-0.157143801,-0.290748939,0.016068619,0.313196143,0.282648643,-0.355285197,-0.011712346,-0.041128915,0.05236599,-0.002499905,-0.033276663,-0.093204919,-0.068935639,-0.027003758,0.135755645,-0.837091508,0.017702002,-0.32086242,0.005154329,-0.033352476,-0.107051062,0.261955609,-0.251882105,0.018976861,0.056741673,0.104952952,-0.03495525,-0.117961206,0.181230181,-0.071722688,-0.179738477,0.044094112,0.031678773,-0.058416686,0.000243185,-0.427136367
Gipc1,-0.280886282,-0.599037686,0.049882066,0.475605113,-0.066286725,0.263668697,0.152257964,-0.195170953,-0.514573173,0.070712838,0.034640201,0.073063462,-0.001972242,0.079218291,0.042936115,0.032927803,-0.135863165,-0.093213162,-0.68472393,0.167250867,0.038889013,-0.116792545,0.091824945,-0.185791407,0.235649894,-0.09573966,-0.023846742,0.036335534,-0.357654589,0.592792615,0.522919569,0.319505063,0.085089223,-0.180672436,-0.045839189,-0.025535092,0.220811386,0.248831892,-0.076706173,0.03285431,0.018005788,-0.134060923,0.234652604,0.274248488,0.13656566,0.04246242,0.189946225,0.250416429,0.446692838,0.127971542,0.16177465,-0.024266969,0.135401126,0.029146346,0.73401831,-0.081529885,-0.17140393,0.250875893,-0.030105483,0.05600541,0.144207831,0.297718935,0.284729477
Ddx39,-0.117207297,-0.046188209,0.42080196,-1.13120596,0.040551172,-0.148747013,-0.15069526,-0.144525153,-0.125553244,0.433872002,0.227943562,0.212837764,-0.110343774,0.191424615,0.17809564,-0.016927676,-0.143893375,-0.151233369,-0.260776036,0.402123461,0.392648115,0.167156308,-0.377563484,-0.464738208,0.032563178,0.14837215,-0.03480152,-0.099691654,-0.028857141,0.012406889,-1.087284287,0.354863066,-0.122889689,-0.362511308,-0.063502327,0.081938091,-0.18174315,0.543398405,-0.208737096,-0.160327192,-0.157413227,-0.031621146,-0.39492567,0.215925587,-0.34934053,-0.154419401,0.00954803,0.266800696,0.194570419,-0.424572245,-0.645552408,-0.067886948,-0.077886331,0.012862739,-0.20231688,0.48773926,-0.322825006,-0.186174048,-0.123515817,-0.092997415,0.061945978,0.072772635,0.352706194
Prkaca,-0.343096019,-0.507814377,-0.135691933,-0.171946458,0.173632845,0.164368592,-0.107416088,-0.499803763,-0.62695427,-0.076151862,-0.031282717,-0.052374661,-0.114436466,0.06647522,-0.078760939,-0.094022004,-0.178300583,-0.340242641,-0.618194006,-0.036623011,-0.155126755,-0.077874368,0.014153269,0.070313844,0.068374381,0.011250387,0.115423587,-0.130617755,-0.285361299,0.03556689,-0.316214003,-0.015721824,-0.408555325,0.014302357,0.127030904,0.16145939,0.259703998,-0.169472783,-0.086018508,-0.064390366,0.094623573,-0.162654236,-0.07516814,-0.125205401,0.177490575,0.213138648,0.244003564,-0.036589675,-0.093990079,0.086083518,0.233400805,0.032983034,0.201176354,0.180110277,0.039020777,-0.128287287,-0.011085865,-0.085174165,-0.024822153,0.140969997,0.117729044,0.073837631,-0.045202796
D8Ertd738e,-0.415037499,-0.612395731,0.631327005,0.678445806,0.423082086,0.088615024,-0.176259938,-0.597706463,-0.886297036,0.964566307,0.501523458,-0.089190327,0.108094679,0.493601836,0.037497898,-0.024115717,-0.349719562,-0.630857267,-0.805121858,0.918960413,0.507450154,0.030555034,-0.328374318,-0.609363362,0.32083754,-0.079898076,-0.302103971,-1.220150471,-1.57970634,0.745123953,1.032541149,0.523104124,-1.667131042,-0.764743516,-0.724513853,0.070608213,0.360012034,0.845681588,-0.784683096,-0.834272152,-0.102599308,-0.27686322,0.266586125,0.969381223,-0.213967901,0.067910634,0.365160465,0.486686722,0.879952902,-0.559750289,-0.322987213,-0.343704894,-0.352311209,0.423965204,0.913220609,0.887056939,-0.527611448,-0.796994277,-0.332832413,-0.263486732,0.139908888,1.020226658,1.061352918
Trmt1,0.580774704,0.117984073,0.278660641,-0.47188336,0.40744435,-0.170334916,0.234582637,0.081212068,-0.296068168,0.49704591,0.266157124,0.241267065,0.050656205,0.580311142,0.187345474,0.34580046,0.196397213,0.485426827,0.077404504,0.633302035,0.432409112,0.015546433,0.001261649,0.072525072,0.054494531,-0.160670294,-0.340396251,-0.727433832,-1.561426986,0.231087517,-0.678071905,0.679329071,-1.338434184,-0.049573061,-0.371331524,0.298205184,0.304914685,0.567684509,-0.233727491,-0.629105056,-0.534148711,0.060411517,-0.302282227,0.309431026,-0.179213203,-0.202054779,-0.076591474,0.455874852,0.342035668,-0.351877213,0.531286521,-0.593035801,0.032146259,-0.196538994,-0.045700044,0.323016511,-0.197271309,-0.676429412,-0.539007867,0.215229895,-0.107186124,0.002719501,-0.051407875
Gadd45gip1,-0.152099142,-0.259753393,-0.077902203,-1.398877709,-0.026747059,0.157229929,-0.1855372,-0.023458973,-0.265659875,-0.381906064,-0.445856761,-0.181446871,-0.485607288,-0.063628443,-0.10817003,-0.031194622,-0.244455144,0.012908184,0.044875869,-0.20291052,-0.192773976,-0.068847163,0.286516175,0.000708767,-0.01384657,0.218132683,0.182004517,0.107817734,-0.017862734,-0.603257129,-1.064130337,-0.0762745,0.300386647,0.225326477,0.093297635,-0.062579592,-0.05951217,-0.231773658,0.09855568,0.105933445,0.103738381,-0.292929695,0.101283336,-0.49467914,-0.069187583,-0.874469118,-0.132276689,-0.237905421,-0.564981883,0.087628907,-0.220952462,0.046197228,0.091414221,-0.316385432,-1.395775597,-0.745564723,0.306142932,-0.066442143,0.029466909,-0.079421091,-0.172751046,-1.58964658,-0.219117289
Rad23a,0.229133999,-0.189270351,0.247988896,0.156776957,0.23974234,-0.030646635,-0.064130337,-0.273490411,-0.526859546,0.360699234,0.264431689,0.317970081,0.099535674,0.073718583,0.273927332,-0.2543374,-0.070330659,0.283581783,-0.466596281,0.179634212,-0.025995209,-0.10433666,-0.17905881,-0.057859403,0.176697007,0.075288127,0.135159583,0.099146859,-0.189045558,-0.013653367,0.423957043,0.253938497,-0.0775366,0.129230462,0.025645665,0.101193372,0.11222016,-0.007256208,0.883043854,0.193520376,0.01057491,-0.044687499,0.338955106,0.442307819,0.062596652,0.236440196,0.034571024,0.349839233,0.479716169,-0.045309162,0.345387068,0.146622952,0.012550998,0.041842365,0.155509312,0.162166775,0.14101231,-0.055896031,0.158804755,0.159738414,0.041222663,0.272795311,0.101729887
Calr,0.429912803,0.497802897,-0.648519994,-0.314196472,-0.160087818,-0.047596151,0.220585228,0.402270897,0.557002977,-0.59655615,-0.519489189,-0.239450677,-0.024455025,-0.430472118,-0.252685601,-0.07353477,0.118592526,0.272461123,0.67503796,-0.549199493,-0.536437149,-0.261881218,0.371417128,0.473742907,-0.25537193,-0.151696752,-0.012625848,0.216163505,0.284523853,-0.474841378,-0.572834402,-0.539260805,0.391113983,0.223813687,0.009873599,-0.225194016,0.057557617,-0.63680424,0.18387389,0.084711614,0.000165155,0.127142153,0.134741074,-0.534689281,0.220133991,0.011070071,-0.161620364,-0.536857086,-0.57088071,0.345447875,0.329482819,-0.078082458,-0.055491183,-0.208507818,-0.434520579,-0.665417265,0.258051361,0.157435166,-0.073277885,-0.084156841,-0.218467569,-0.363280052,-0.55593606
Farsa,0.114358632,0.055036505,0.165757229,-0.041601763,-0.11295148,-0.070809153,0.149499835,0.033445708,0.077670896,0.227553373,0.144083122,0.044021345,0.25310377,0.108637583,0.060203059,0.232082602,0.225787914,0.082966793,0.072683095,0.135520753,-0.027755666,0.202936257,-0.095761288,0.037761143,-0.050491703,-0.052858447,-0.041270473,-0.049265942,-0.08959678,-0.007082098,-0.421358818,0.201047519,0.020302357,0.036993229,0.11585928,-0.071276649,-0.108634691,-0.000454679,-0.054622506,-0.042207981,0.080417214,0.258751385,0.193694692,0.005281086,-0.088585589,-0.081139242,0.191716456,0.04113982,0.100357325,0.005999739,-0.004777517,0.073125198,0.012717277,0.185263637,-0.076939061,0.235653897,0.078534859,-0.215115961,-0.093185174,0.016271516,-0.196808107,0.112882735,0.145960477
Gcdh,0.316251654,0.312323813,-0.421999655,-0.082315089,-0.179830881,-0.15283678,0.125851588,0.263985424,0.415037499,-0.573124297,-0.198637175,-0.233398171,-0.134697729,-0.186579238,-0.083038981,-0.040323104,0.096547339,0.190078765,0.285202556,-0.214245475,-0.162553013,0.006959469,0.219847704,0.265796987,-0.147437404,-0.078207828,0.022731625,0.142722054,0.260200793,-0.201027514,0.099913068,-0.203119872,0.076753584,0.095558323,0.088737369,0.021515321,0.027543697,-0.254453631,0.124390862,0.068014698,-0.230129191,0.058008139,0.214594051,-0.432029557,0.073405942,0.054531796,-0.200883955,-0.142885286,-0.290994286,0.217527285,0.115402079,-0.054818044,0.062838241,-0.360605163,-0.012180761,-0.42634296,0.098549889,0.206450877,-0.005104883,0.077804037,-0.062265411,-0.203950539,-0.294682776
Dnase2a,0.138955639,0.155591876,-0.771710423,-0.578705076,-0.170289733,0.020713767,-0.160072354,0.032210888,0.245607844,-0.850856561,-0.753452071,-0.347362925,-0.179227136,-0.621908009,-0.378368097,-0.337690691,-0.146521151,-0.179717448,0.171418987,-0.736547014,-0.528502919,-0.378704912,0.56806135,0.691176952,-0.190308355,0.037449761,0.191489389,0.25228145,0.148477353,-0.573636083,-0.74083488,-0.629007771,0.649908038,0.35214624,0.164916429,-0.249462386,-0.10538247,-0.840187755,0.350770662,0.344287241,0.116474225,-0.126326457,-0.292935892,-0.81571701,0.279163199,0.107324073,-0.229020327,-0.726552068,-0.771869721,0.439569187,0.237652902,0.241538835,0.119353039,-0.198527667,-0.499256544,-0.910328368,0.389396001,0.389839044,0.160190392,-0.082514931,-0.272649859,-0.776321013,-0.755135239
Mast1,-0.027429511,0.027963149,0.015668177,-0.755509488,-0.145135013,0.022758942,-0.056303778,0.204842666,0.258301059,0.047852564,-0.183985995,-0.10156235,0.112399603,0.046939223,-0.130091698,0.079322453,0.045036888,-0.177202083,-0.106358856,0.128921256,0.027384347,-0.202188851,-0.256444596,-0.2671134,0.043984234,0.28115045,0.072091151,0.403173677,0.557294751,0.062404767,-1.144948336,0.110049267,0.5888174,-0.207425056,0.02105064,0.106888157,-0.150710653,0.141437011,-0.012305651,0.149530239,0.105176477,0.154520308,-0.160739404,0.038861599,-0.036994207,-0.225174862,-0.197232347,-0.044590151,0.093067966,-0.174303162,-0.216897784,0.187443586,0.0436366,-0.111060801,-0.01092956,0.116100865,-0.1513021,0.322884911,0.167177124,-0.09792458,0.03850321,-0.223621607,-0.002336889
Rnaseh2a,-0.505567426,-0.580557322,1.031761218,0.78294991,0.184197229,-0.217983571,-0.137397836,-0.554768768,-0.459285722,0.758111403,0.684230538,0.092671627,-0.110122814,0.783119719,-0.124904984,-0.309040113,-0.09734585,-0.454293549,-0.389022961,0.839940352,0.660771103,-0.186122472,-0.429999117,-0.336853778,0.188478227,-0.191383429,-0.594460198,-0.543417609,-0.65826596,0.653541362,1.030700467,1.149962506,-0.884337525,-0.461692981,-0.237767647,0.166408859,-0.050394129,0.978575563,-0.780762391,-0.418444101,-0.262389049,-0.14204305,-0.048668125,1.148987724,-0.321715449,-0.268648012,-0.037411325,0.575296166,0.789816473,-0.454683304,-0.49516583,-0.440208075,-0.146914217,-0.064912975,0.552750352,0.855270313,-0.631132682,-0.497313156,-0.450633054,-0.223971412,0.239950793,0.53868444,1.081683798
Prdx2,-0.311728459,-0.364857561,-0.134115168,-0.728074538,0.065189857,0.135564403,-0.195087002,-0.272864361,-0.356589068,-0.11596202,-0.055082962,0.087619994,-0.050619083,-0.057078885,0.080743817,-0.006317423,-0.170600393,-0.238724038,-0.73800557,-0.108683429,0.047213926,0.013947498,-0.15144406,-0.327835758,0.193091359,0.281684279,0.178735266,0.217286468,0.170981891,-0.272996801,-0.988045506,-0.065611621,0.127016692,-0.054997867,0.206940522,0.119683639,0.015480529,-0.081998703,0.043364055,0.105185682,0.198173074,-0.130562228,-0.696896381,-0.189932857,-0.074223444,-0.016907766,0.002529976,-0.028273521,-0.270873005,-0.239852285,-0.130524823,0.208650516,0.187341507,-0.003263569,-0.501411486,-0.20038542,-0.131690514,0.172661994,0.204420632,0.098426716,0.080064698,-0.480500684,-0.535662115
Asna1,0.17960806,0.039107896,0.088616853,-0.114270708,0.151305369,-0.046586514,0.265960444,0.11812232,0.153866921,0.236025286,0.009782665,0.07178861,0.074110959,0.113898375,0.026053552,0.125402431,0.224667578,0.202099978,0.433171611,0.133581604,0.056789084,0.13865354,0.02535297,-0.096136714,0.015692395,-0.221269671,-0.183107452,-0.619890433,-0.666941459,0.081589342,-0.057234367,0.189564734,-0.468699226,-0.124930048,-0.182012795,-0.026010691,0.118482773,0.132176981,-0.377228523,-0.382075617,-0.302272922,0.122487828,0.165338185,0.153068435,0.007020096,-0.038010561,0.032226733,0.037000369,0.150737305,-0.057817768,0.076968846,-0.299455174,-0.017993514,0.082548873,0.116390268,0.137402165,-0.158777461,-0.372637352,-0.298278493,-0.077335702,-0.054442355,0.284887553,0.149958652
Tnpo2,0.040325373,0.08966952,-0.25641253,-0.341269817,0.236041483,-0.013159365,0.441899452,0.045071509,0.283984022,-0.932736773,-0.214410387,0.284716169,0.173036034,-0.026705563,-0.009301741,0.212624645,0.358037111,0.185336024,0.312020192,-0.340357145,-0.082268197,0.014207497,0.216699761,-0.087926507,0.153373825,-0.068370967,0.108739501,-0.027329596,-0.040344301,-0.068686782,0.176331156,0.006913385,-0.322252624,-0.193174993,-0.003153433,-0.087659729,-0.002745377,-0.220153515,0.020634052,0.092741752,-0.217210224,0.159467199,-0.101575179,-0.015213094,0.205610391,-0.063806136,-0.192146134,-0.294129023,0.112924613,0.341965848,-0.069350586,0.157454353,0.1776045,-0.365617945,-0.327261539,-0.461687593,0.077047631,0.102223509,0.0951036,-0.253792254,0.003778339,-0.336344868,-0.2762916
Dhps,0.141413269,0.388415747,0.078512028,0.254762668,-0.038209949,0.148124879,0.302776995,0.25568174,-0.025870897,-0.123483053,-0.249978253,-0.02935567,0.471792278,0.016323512,0.151450443,0.360747344,0.053075644,0.398252342,0.129482518,0.030074323,0.242605642,-0.263034406,-0.02820608,-0.187995414,-0.159314983,0.035189428,0.014766711,0.065205772,-0.234291005,0.095023477,0.299837981,0.304831589,NA,0.054754721,-0.15425806,-0.194025251,0.134580386,0.104510489,-0.017329879,-0.288676289,-0.154509949,0.046636628,0.209145341,0.046794211,-0.162004486,-0.146190353,-0.028246438,NA,0.045919404,0.03909982,0.280867699,-0.174604522,-0.149965918,0.159871337,0.066792704,0.049848549,0.327852929,-0.27897595,-0.21307867,-0.143372422,-0.269389901,0.005624549,0.084644683
Vps35,-0.143702096,-0.107136189,-0.021830189,-0.062477921,-0.023018832,0.006743785,-0.032449829,-0.070940448,-0.112607462,-0.012200975,0.131435129,0.108188759,0.052614824,-0.005037831,0.098452928,0.048554373,0.006762887,-0.121313231,-0.288185217,-0.058971706,0.111264157,0.147933042,-0.099957959,-0.108909277,0.003431445,0.09394307,0.093335861,0.13158051,-0.023308198,0.008188439,-0.095731407,-0.091305992,0.027561153,-0.048271453,0.013202282,0.029911347,-0.129967601,-0.044810366,-0.007477516,0.00039576,-0.006087589,0.006398891,0.027739559,-0.143095605,-0.072013078,0.026558042,0.059060137,0.085606335,-0.018941192,-0.041884045,-0.137572046,0.086877904,-0.005087309,0.022164363,-0.068049415,0.041521228,0.027689453,0.031035251,0.047543784,0.021851771,0.014549467,0.034828239,-0.035604108
Dnaja2,0.091843908,0.15229628,0.299720925,0.143969604,0.052071079,-0.044107652,-0.018013008,-0.053019549,0.177011823,0.210610686,0.149507368,0.050399397,-0.032538287,0.075760199,0.054651301,0.020701417,-0.03552315,0.061188961,0.233137332,0.327872503,0.172956958,0.002720784,-0.236412297,-0.278161152,0.1008881,0.004288194,-0.110200798,-0.09225285,-0.126716821,0.24770938,0.238994466,0.219184819,-0.145191908,-0.12789501,-0.107014107,0.02618907,0.016271038,0.29921481,-0.141843924,-0.138163335,-0.117808824,-0.012062871,-0.178628185,0.237215002,-0.217098122,-0.121173513,-0.108788217,0.148356006,0.196108365,-0.310651476,-0.312074714,-0.135712855,-0.058304532,-0.081353498,0.360961584,0.189417783,-0.168983671,-0.098146512,-0.134244563,-0.01062262,0.031216567,0.051166523,0.124717315
Heatr3,-0.067460724,0.004106795,0.454158853,0.343706786,0.016238593,-0.072772442,0.034700136,-0.056578714,-0.110168101,0.389504793,0.26826547,-0.037351884,0.031584556,0.395332514,0.00273745,0.048200409,0.134242391,-0.072109228,-0.015729616,0.44364169,0.175225404,-0.012632486,-0.248914189,-0.104735809,-0.029670154,-0.152206883,-0.171760148,-0.207798309,-0.337313062,0.413622635,0.424538362,0.479909408,-0.12633821,-0.139088857,-0.266948517,-0.02714023,-0.122378048,0.385546242,-0.056014197,-0.085759477,-0.161106203,0.041879238,0.420598483,0.446962761,-0.246305647,-0.117744635,-0.070196748,0.279280798,0.636921227,-0.050215798,-0.147545832,-0.165833069,-0.162466831,-0.092254474,0.454510564,0.427993974,-0.012677638,-0.137712436,-0.158852927,-0.059092257,0.025493862,0.147903081,0.717322721
Fto,-0.420135367,-0.281471654,0.168990916,-0.447458977,0.100401897,-0.104546776,-0.402141815,-0.381913539,-0.405906488,0.088877678,-0.012072832,-0.459216948,-0.468296132,-0.182004517,-0.325885122,-0.27462238,-0.327600778,-0.328622747,-1.083609433,-0.156160258,0.108492437,-0.447458977,-0.100928909,-0.829436497,0.291720359,0.217016894,-0.044877492,0.005591848,-0.052911531,-0.108767817,-0.767934572,0.1094693,-0.031601997,-0.442113,-0.109854731,0.184869877,-0.034527683,0.265450061,0.048782373,-0.071642669,-0.130644422,-0.115033243,-1.287980763,0.080301628,-0.362381701,-0.473454186,-0.313780542,0.359895945,-0.189033824,-0.379848071,-0.914783998,0.199223726,-0.134087731,-0.201347413,-0.432605502,-0.205305427,-0.242414725,-0.045647003,0.178398576,-0.225029233,-0.270339206,-0.36732523,-0.376623616
Ces1c,0.417110136,0.38896075,-2.175068305,-1.603333716,-0.644267086,-0.18400543,0.009096086,0.174386937,0.421121592,-1.965723914,-1.57153736,-0.644989871,-0.310755183,-1.601511856,-0.841854686,-0.458308073,-0.152261287,-0.110887812,0.31976505,-1.583925461,-1.490539286,-0.772051896,0.904846565,1.061988772,-0.567135504,-0.212124086,0.170765978,0.605854162,0.694341394,-1.686054508,-1.790196801,-1.920658548,0.813621327,0.651709888,0.193991021,-0.573760023,-0.120182824,-1.897558832,0.684866861,0.460279595,-0.016426553,0.057481173,-0.186749546,-1.533220904,0.465128688,0.147532152,-0.424130078,-1.537060674,-1.957588787,0.876016742,0.634190971,0.081740478,-0.086471751,-0.536478861,-1.55996494,-1.901653231,0.738310921,0.532347875,0.004657717,-0.255446702,-0.603390165,-1.462376389,-2.057321712
Ces1g,0.059061476,-0.018455362,-0.786132929,-0.538714235,-0.424100969,-0.035649062,-0.200489319,-0.061575279,-0.112285461,-0.574240327,-0.611638037,-0.461534162,-0.214715417,-0.676190333,-0.454904243,-0.365058427,-0.239118402,-0.225672184,-0.2416839,-0.633155527,-0.62559846,-0.36150164,0.50411957,0.709161475,-0.379769064,-0.071771316,0.243447487,0.699046034,0.59972855,-0.662704568,-0.488941153,-0.657044399,0.822839343,0.530412872,0.265288081,-0.269993988,-0.134861004,-0.803399584,0.538146777,0.53479883,0.161647168,-0.108991726,-0.049151116,-0.716207034,0.300523023,0.153805336,-0.235700112,-0.59262732,-0.476678285,0.438842269,0.479610711,0.102606968,0.002057844,-0.157643847,-0.762189753,-0.641287,0.491604694,0.263555842,0.063889699,-0.037554841,-0.262949067,-0.56744983,-0.401560785
Gnao1,-0.131244533,-0.218121984,0.198720593,-0.134812207,0.158679795,-0.025253298,-0.316943122,-0.172206664,-0.147524501,0.07970848,0.269940893,0.025969914,-0.268290131,0.21730623,-0.152201252,0.009290802,-0.199071347,-0.12416485,-0.114113578,0.130130418,0.077805274,-0.001013484,0.165610289,-0.127728528,0.088830701,0.03553251,-0.089134463,-0.248199643,-0.22982091,0.139179053,-0.211886625,0.108404163,-0.237567568,0.010660357,0.088726678,0.224610106,0.142898341,0.142130803,-0.128125191,-0.096153633,-0.156598424,-0.282139809,-0.266437993,0.115295621,0.08171662,0.171104927,0.109730674,0.280989667,-0.028492211,-0.088166656,-0.025363847,-0.045121016,0.152726494,0.027113529,0.083655075,0.059051888,-0.181588527,-0.102911919,-0.091698902,0.078710541,0.086169802,-0.138896423,0.081241889
Nudt21,0.072674539,-0.070050213,0.40811244,-0.114112554,0.10550593,-0.055445855,0.047324796,-0.017019013,-0.165066666,0.338938183,0.278962702,0.056972735,0.006121547,0.33514082,0.041368262,0.027633453,0.008709447,-0.019782612,-0.196018928,0.279775879,0.184884905,0.078047833,-0.14413374,-0.158057199,0.085530642,-0.059389176,-0.132654633,-0.182437553,-0.282002056,0.276309315,0.234544401,0.414836721,-0.335974858,-0.244787593,-0.131933034,0.040887343,0.014220589,0.422286199,-0.14807546,-0.197111793,-0.174024097,-0.015265509,-0.215728691,0.377889644,-0.169341306,-0.055408695,0.048913241,0.316694578,0.311442312,-0.196942273,-0.13903248,-0.130208966,0.007437769,0.021146538,0.09782285,0.346331895,-0.152902827,-0.183295765,-0.152576779,-0.035699352,0.019518671,-0.087462841,0.244676281
